p-value	q-value	complex_name	source	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000596188563653	0.211696622477	ECM proteins:Integrin alpha:Integrin beta	INOH	COL10A1; ITGA9; TNC; ACAN; ITGA2; HSPG2; ITGA5; BGN; ITGA7; AGRN; LAMB3; COL2A1; LUM; DCN; ITGA2B; ITGA6; ITGA8; ITGA1; COL19A1; KERA; ITGB1; COL8A2; ITGB3; ITGA3; ELN; ITGB4; ITGB7; ITGB6; COL18A1; CD44; COL9A2; COL9A3; COL9A1; COL4A6; COL4A5; COL4A4; COL4A3; COL4A2; COL4A1; COL16A1; ITGAX; ITGB8; COL7A1; GPC1; SDC1; SDC2; SDC3; SDC4; COL5A1; COL1A2; ITGAM; COL6A1; COL6A2; ITGAD; ITGAE; COL12A1	176; 633; 960; 1278; 1280; 1282; 1284; 1285; 1286; 1287; 1288; 1289; 1291; 1292; 1294; 1296; 1297; 1298; 1299; 1300; 1303; 1307; 1310; 1634; 2006; 2817; 3339; 3371; 3655; 3672; 3673; 3674; 3675; 3678; 3679; 3680; 3681; 3682; 3684; 3687; 3688; 3690; 3691; 3694; 3695; 3696; 3914; 4060; 6382; 6383; 6385; 8516; 9672; 11081; 80781; 375790	78	78
0.000596188563653	0.211696622477	55S ribosome, mitochondrial	CORUM	MRPL24; MRPL27; MRPL20; MRPL23; MRPL22; MRPS17; MRPS16; MRPS15; MRPS12; MRPS11; MRPS10; MRPS18A; MRPL16; MRPS35; MRPS34; MRPS36; MRPS31; MRPS30; MRPS33; MRPL50; MRPL51; MRPS6; MRPL38; MRPL36; MRPL37; MRPL12; MRPL13; MRPL14; MRPL15; MRPL30; MRPL17; MRPS7; MRPL19; MRPS5; LACTB; MRPS2; MRPS18B; MRPL39; DAP3; MRPL3; MRPL11; MRPL9; MRPS28; MRPS26; MRPS24; MRPS25; MRPS9; MRPS21; MRPL42; MRPL41; MRPL40; MRPL47; MRPL45; MRPL44; MRPL53; MRPL48	6150; 6182; 6183; 7818; 9801; 10240; 10884; 11222; 28957; 28973; 28977; 28998; 29088; 29093; 51021; 51081; 51116; 51253; 51258; 51263; 51264; 51373; 51642; 51650; 54148; 54460; 54534; 54948; 55052; 55168; 55173; 57129; 60488; 63875; 64432; 64928; 64949; 64951; 64960; 64963; 64965; 64968; 64969; 64975; 64976; 64978; 64979; 65003; 65005; 65080; 65993; 79590; 84311; 92259; 114294; 116540	79	78
0.000929206873301	0.217349366007	40S ribosomal subunit, cytoplasmic	CORUM	RPS13; RPS12; RPS11; RPS10; RPS17; RPS16; RPS15; RPS14; RPS19; RPS18; RPS15A; RPS7; RPS6; RPS5; RPS3; RPS2; RPS9; RPS8; RPS4Y1; RPS26; RPS24; RPS25; RPS23; RPS21; RPS28; RPS29; RPS4X; RPS27A; RPSA; RPSAP58	3921; 6187; 6188; 6191; 6192; 6193; 6194; 6201; 6202; 6203; 6204; 6205; 6206; 6207; 6208; 6209; 6210; 6217; 6218; 6222; 6223; 6227; 6228; 6229; 6230; 6231; 6233; 6234; 6235; 388524	39	38
0.000969171075833	0.217349366007	BAF complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; SMARCE1; SMARCD3; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCD2	60; 86; 6597; 6598; 6599; 6601; 6602; 6603; 6604; 6605; 8289	11	11
0.000969171075833	0.217349366007	BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; HDAC2; ACTL6A; SMARCD1; SIN3A; SMARCA4; SMARCE1	86; 3066; 6597; 6598; 6599; 6601; 6602; 6605; 8289; 10419; 25942	11	11
0.000969171075833	0.217349366007	BAF complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; SMARCE1; SMARCD3; ACTL6A; SMARCD1; SMARCA2; SMARCA4; SMARCD2	86; 6595; 6597; 6598; 6599; 6601; 6602; 6603; 6604; 6605; 8289	11	11
0.000969171075833	0.217349366007	Brm-associated complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; SMARCE1; SMARCD3; ACTL6A; SMARCD1; SMARCA2; SMARCD2	86; 6595; 6598; 6599; 6601; 6602; 6603; 6604; 6605; 8289; 10419	11	11
0.000969171075833	0.217349366007	Brg1-associated complex I	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; SMARCE1; SMARCD3; ACTL6A; SMARCD1; SMARCA4; SMARCD2	86; 6597; 6598; 6599; 6601; 6602; 6603; 6604; 6605; 8289; 10419	11	11
0.000969171075833	0.217349366007	DDX3X forms a complex with translation initiation factor eIF3 (EIF3	InnateDB	EIF3H; EIF3I; EIF3J; EIF3A; EIF3B; EIF3C; EIF3D; EIF3E; EIF3F; EIF3G; EIF3CL	3646; 8661; 8662; 8663; 8664; 8665; 8666; 8667; 8668; 8669; 728689	11	11
0.00140864386637	0.285820548315	ALL-1 supercomplex	CORUM	HDAC1; SMARCC2; HDAC2; KDM1A; SYMPK; TAF12; SMARCC1; SMARCA2; CPSF2; SAP30; RAN; EFTUD2; SAP18; MTA2; SIN3A; WDR5; SMARCB1; TAF6; TBP; RBBP7; TAF9; RBBP4; MBD3	3065; 3066; 5901; 5928; 5931; 6595; 6598; 6599; 6601; 6878; 6880; 6883; 6908; 8189; 8819; 9219; 9343; 10284; 11091; 23028; 25942; 53615; 53981	28	28
0.00140864386637	0.285820548315	ALL-1	PINdb	HDAC1; SMARCC2; HDAC2; KDM1A; SYMPK; TAF12; SMARCC1; SMARCA2; CPSF2; SAP30; RAN; EFTUD2; SAP18; MTA2; SIN3A; WDR5; SMARCB1; TAF6; TBP; RBBP7; TAF9; RBBP4; MBD3	3065; 3066; 5901; 5928; 5931; 6595; 6598; 6599; 6601; 6878; 6880; 6883; 6908; 8189; 8819; 9219; 9343; 10284; 11091; 23028; 25942; 53615; 53981	28	28
0.00182209707167	0.295643325699	BAF	PINdb	SMARCC2; SMARCC1; SMARCB1; ARID1A; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCA2; SMARCE1	60; 86; 6595; 6597; 6598; 6599; 6601; 6602; 6605; 8289	10	10
0.00182209707167	0.295643325699	NUMAC complex (nucleosomal methylation activator complex)	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; CARM1; SCYL1; SMARCE1; SMARCD1; ACTB; SMARCA4	60; 6597; 6598; 6599; 6601; 6602; 6605; 8289; 10498; 57410	10	10
0.00182209707167	0.295643325699	BRM-associated complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; SMARCE1; ACTL6A; SMARCD1; SMARCA2; SMARCD2	86; 6595; 6598; 6599; 6601; 6602; 6603; 6605; 8289; 10419	10	10
0.00182209707167	0.295643325699	Fl-Brg1	PINdb	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; ACTL6A; SMARCD1; TRIP11; SMARCA4; SMARCE1	86; 6597; 6598; 6599; 6601; 6602; 6605; 8289; 9321; 10419	10	10
0.00191114007629	0.295643325699	G alpha i_GTP:RGS	INOH	RGS16; RGS17; RGS14; RGS20; RGS12; RGS13; RGS10; RGS11; RGS18; RGS19; RGS6; RGS7; RGS1; RGS2; RGS3; GNAI2; RGS9; GNAI1	2770; 2771; 5996; 5997; 5998; 6000; 6001; 6002; 6003; 6004; 8601; 8786; 8787; 9628; 10287; 10636; 26575; 64407	21	21
0.00194273952583	0.295643325699	DPF3	PINdb	SMARCC2; DPF3; SMARCC1; SMARCB1; ARID1A; SMARCE1; SMARCD3; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCA2; SMARCD2	60; 86; 6595; 6597; 6598; 6599; 6601; 6602; 6603; 6604; 6605; 8110; 8289	14	14
0.00194273952583	0.295643325699	Sin3-CI	PINdb	HDAC1; SMARCC2; SAP30; HDAC2; SMARCB1; RBBP7; RBBP4; SMARCC1; ACTL6A; SMARCD1; ARID4A; SMARCA4; SIN3A	86; 3065; 3066; 5926; 5928; 5931; 6597; 6598; 6599; 6601; 6602; 8819; 25942	14	14
0.00220195658418	0.3235357588	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)	CORUM	RPL37A; MOV10; RPL7; RPLP1; RPL18A; RPL35A; RPL7A; RPL28; RPL27; RPLP2; RPL14; RPL15; RPL11; RPL12; RPL13; RPL19; DICER1; RPL36; RPL34; RPL32; RPL30; RPL10A	4343; 4736; 6129; 6130; 6135; 6136; 6137; 6138; 6142; 6143; 6155; 6156; 6158; 6161; 6164; 6165; 6168; 6176; 6181; 9045; 23405; 25873	27	27
0.00266172658614	0.378053899451	CtBP complex	CORUM	HDAC1; KDM1A; ZNF217; HDAC2; ZNF516; RCOR1; ZEB2; EHMT1; RCOR3; CDYL; LCOR; CTBP1; CBX4; ZEB1; RREB1	1487; 3065; 3066; 6239; 6935; 7764; 8535; 9425; 9658; 9839; 23028; 23186; 55758; 79813; 84458	17	17
0.00341148336646	0.405424580848	PBAF.2	PINdb	SMARCC2; SMARCC1; SMARCB1; ACTG1; ARID2; TUBB; SMARCE1; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCD2	60; 71; 86; 6597; 6598; 6599; 6601; 6602; 6603; 6605; 196528; 203068	13	13
0.00341148336646	0.405424580848	telomerase	PINdb	NAT10; TERT; SNRPD3; GNL3L; HNRNPU; LSM11; NOP10; NHP2; DKC1; SNRPB; HNRNPC; SNRPE	1736; 3183; 3192; 6628; 6634; 6635; 7015; 54552; 55226; 55505; 55651; 134353	13	13
0.00342531915291	0.405424580848	NUMAC	PINdb	SMARCC2; SMARCC1; SMARCB1; ARID1A; CARM1; SMARCE1; SMARCD1; ACTB; SMARCA4	60; 6597; 6598; 6599; 6601; 6602; 6605; 8289; 10498	9	9
0.00342531915291	0.405424580848	BAF complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; ACTL6A; SMARCD1; SMARCA2; SMARCA4; SMARCE1	86; 6595; 6597; 6598; 6599; 6601; 6602; 6605; 8289	9	9
0.00342531915291	0.405424580848	BAF complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; SMARCE1; ACTL6A; SMARCD1; SMARCA4; SMARCD2	86; 6597; 6598; 6599; 6601; 6602; 6603; 6605; 8289	9	9
0.00342531915291	0.405424580848	BRG1-associated complex	CORUM	SMARCC2; SMARCC1; SMARCB1; ARID1A; PRMT5; ACTL6A; SMARCD1; SMARCA4; SMARCE1	86; 6597; 6598; 6599; 6601; 6602; 6605; 8289; 10419	9	9
0.00445747022384	0.49982317431	SIN3-ING1b complex II	CORUM	HDAC1; SMARCC2; HDAC2; SMARCB1; SAP18; ARID1A; RBBP7; RBBP4; SMARCC1; ACTL6A; SMARCD1; SAP30; SMARCA4; SIN3A	86; 3065; 3066; 5928; 5931; 6597; 6598; 6599; 6601; 6602; 8289; 8819; 10284; 25942	16	16
0.00445747022384	0.49982317431	CtBP	PINdb	HDAC1; KDM1A; ZNF217; HDAC2; RCOR1; ZEB2; EHMT1; RCOR3; CDYL; LCOR; CTBP1; CBX4; ZEB1; RREB1	1487; 3065; 3066; 6239; 6935; 7764; 8535; 9425; 9839; 23028; 23186; 55758; 79813; 84458	16	16
0.00486294565291	0.518499773111	Emerin complex 32	CORUM	HDAC1; SMARCC2; HDAC3; SMARCC1; SPTAN1; RCOR1; MED4; TRIM28; SAP18; SMARCB1; RBL1; RBL2; DPY30; HIST1H3A; HIST1H3G; HIST1H3D; HIST1H3E; HIST1H3J; HIST1H3H; TBL1Y; LMNB1; TBL1XR1; ACTB; NMI	60; 3065; 4001; 5933; 5934; 6598; 6599; 6601; 6709; 8350; 8351; 8353; 8355; 8356; 8357; 8841; 9111; 10155; 10284; 23186; 29079; 79718; 84661; 90665	31	31
0.00503326480393	0.518499773111	LARC complex (LCR-associated remodeling complex)	CORUM	HDAC1; DPF2; HDAC2; SMARCB1; SMARCC2; ARID1A; RBBP4; SMARCE1; SMARCC1; ACTL6A; MBD3; ACTB; HNRNPC; SMARCA4; MTA2; SMARCD2	60; 86; 3065; 3066; 3183; 5928; 5977; 6597; 6598; 6599; 6601; 6603; 6605; 8289; 9219; 53615	19	19
0.00503326480393	0.518499773111	Fl-BAF45	PINdb	DPF2; SMARCC2; SMARCC1; SMARCB1; ARID2; ARID1A; BCL7B; SMARCE1; ACTL6A; SMARCD1; ACTB; PRMT5; SMARCA4; SMARCA2; WDR77; SMARCD2	60; 86; 5977; 6595; 6597; 6598; 6599; 6601; 6602; 6603; 6605; 8289; 9275; 10419; 79084; 196528	19	19
0.00511076988281	0.518499773111	Wnt:HSPG	INOH	WNT3A; HSPG2; AGRN; WNT10A; WNT10B; WNT8B; WNT2B; CD44; GPC1; WNT16; WNT3; SDC1; SDC2; SDC3; SDC4; WNT6; WNT4; WNT9B; WNT2; WNT5B; WNT7A; WNT11	960; 2817; 3339; 6382; 6383; 6385; 7472; 7473; 7475; 7476; 7479; 7480; 7481; 7482; 7484; 9672; 51384; 54361; 80326; 81029; 89780; 375790	28	28
0.00596008608233	0.548694473169	PBAF	PINdb	SMARCC2; SMARCC1; SMARCB1; ARID2; TUBB; SMARCD3; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCE1	60; 86; 6597; 6598; 6599; 6601; 6602; 6604; 6605; 196528; 203068	12	12
0.00596008608233	0.548694473169	adenylate cyclase:G alpha i_GTP	INOH	ADCY4; ADCY5; ADCY6; ADCY7; ADCY1; ADCY2; ADCY3; ADCY9; ADCY10; GNAI2; GNAI1	107; 108; 109; 111; 112; 113; 115; 2770; 2771; 55811; 196883	12	12
0.00643856457603	0.548694473169	hSWI/SNF	BioCarta	SMARCC2; SMARCC1; SMARCB1; ARID1A; SMARCE1; SMARCD1; ACTB; SMARCA4	60; 6597; 6598; 6599; 6601; 6602; 6605; 8289	8	8
0.00643856457603	0.548694473169	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	PID	CD72; SYK; PLCG2; LYN; BLNK; CD79B; BTK; CD79A	695; 971; 973; 974; 4067; 5336; 6850; 29760	8	8
0.00643856457603	0.548694473169	GRIK 2 homomer	Reactome	DLG1; DLG3; CALM2; CALM3; CALM1; GRIK2; NCALD; DLG4	801; 805; 808; 1739; 1741; 1742; 2898; 83988	8	8
0.00643856457603	0.548694473169	CCT micro-complex	CORUM	CCT8; CCT2; CCT3; CCT7; CCT4; CCT5; TCP1; CCT6A	908; 6950; 7203; 10574; 10575; 10576; 10694; 22948	8	8
0.00643856457603	0.548694473169	SIN3/HDAC complex	PID	HDAC1; HDAC2; SAP30; RBBP7; RBBP4; SAP18; SIN3B; SIN3A	3065; 3066; 5928; 5931; 8819; 10284; 23309; 25942	8	8
0.00643856457603	0.548694473169	Groucho:TCF	INOH	TCF7; TLE3; TLE2; TLE1; TCF7L1; TCF7L2; TLE4; LEF1	6932; 6934; 7088; 7089; 7090; 7091; 51176; 83439	8	8
0.00807395806328	0.615229535873	Fl-BAF57	PINdb	DPF2; SMARCC2; SMARCC1; SMARCB1; BCL7C; ARID1A; PRMT5; SMARCE1; ACTL6A; SMARCD1; ACTB; SMARCA4; SMARCA2; WDR77; SMARCD2	60; 86; 5977; 6595; 6597; 6598; 6599; 6601; 6602; 6603; 6605; 8289; 9274; 10419; 79084	18	18
